"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 3.10.342";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"12405.28";"";"2930";"1.15";"1.34";"0.08";"41.35";"0.91";"0.0";"1424.12";"0.79";"8.71";"0.95";"74.25";"51.38";"28.88";"21.73";"24.89";"15.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.344";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"12120.56";"";"3762";"1.11";"1.21";"0.06";"40.4";"0.9";"0.0";"1590.22";"0.8";"7.62";"0.93";"71.3";"51.3";"20.73";"15.06";"17.58";"13.19";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.345";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"12746.65";"";"2950";"1.16";"1.47";"0.08";"42.49";"0.92";"0.0";"1327.25";"0.88";"9.6";"0.99";"67.37";"51.25";"19.01";"14.75";"16.74";"11.26";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.452";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"16091.74";"";"5166";"1.12";"1.49";"0.06";"53.64";"0.87";"0.0";"2258.19";"0.96";"7.13";"0.96";"59.58";"50.95";"14.48";"12.07";"13.25";"14.03";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.463";"PASSED";"0.72";"NDXm_TICK_UTCPlus02";"M15";"4261.02";"";"1111";"1.14";"0.82";"0.07";"14.2";"0.85";"0.0";"1384.75";"0.91";"3.08";"0.67";"65.43";"52.35";"41.63";"35.0";"38.16";"10.08";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.483";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"11179.54";"";"3925";"1.11";"1.23";"0.06";"37.27";"0.89";"0.0";"1378.03";"0.98";"8.11";"1.01";"57.97";"50.97";"18.24";"15.45";"16.83";"14.66";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.495";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"10327.29";"";"2662";"1.15";"1.32";"0.08";"34.42";"0.86";"0.0";"1750.15";"0.97";"5.9";"1.16";"60.81";"51.11";"19.12";"15.43";"17.24";"9.75";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.504";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"13367.95";"";"4025";"1.12";"1.32";"0.06";"44.56";"0.89";"0.0";"1616.0";"0.82";"8.27";"0.9";"69.98";"51.21";"19.86";"14.4";"16.86";"14.16";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.528";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"12153.77";"";"4492";"1.1";"1.19";"0.05";"40.51";"0.81";"0.0";"2650.1";"0.88";"4.59";"0.9";"63.91";"50.98";"20.39";"15.65";"17.87";"17.1";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.532";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"5687.16";"";"1039";"1.17";"0.9";"0.1";"18.96";"0.85";"0.0";"1580.02";"0.6";"3.6";"0.58";"102.43";"53.03";"50.03";"32.27";"38.95";"13.11";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.562";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"12924.77";"";"3407";"1.14";"1.47";"0.07";"43.08";"0.83";"0.0";"2198.59";"0.92";"5.88";"1.25";"63.47";"51.01";"20.14";"16.54";"18.26";"12.73";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.10.569";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"10030.99";"";"2256";"1.18";"1.47";"0.09";"33.44";"0.87";"0.0";"1478.58";"1.11";"6.78";"1.13";"54.53";"51.16";"10.09";"9.54";"9.83";"6.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.344";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"11958.69";"";"4729";"1.12";"1.43";"0.05";"39.86";"0.86";"0.0";"1239.19";"1.36";"9.65";"1.19";"41.69";"50.81";"12.71";"12.72";"12.71";"12.65";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.347";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"13418.07";"";"3671";"1.12";"1.23";"0.07";"44.73";"0.9";"0.0";"1498.32";"0.63";"8.96";"0.98";"91.62";"51.39";"30.39";"18.5";"23.07";"20.88";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.400";"PASSED";"0.87";"NDXm_TICK_UTCPlus02";"M15";"7566.01";"";"1054";"1.28";"1.5";"0.14";"25.22";"0.84";"0.0";"855.76";"0.98";"8.84";"1.19";"66.63";"51.38";"16.2";"13.12";"14.65";"3.61";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.497";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"7171.82";"";"1131";"1.24";"1.38";"0.12";"23.91";"0.86";"0.0";"1222.23";"0.99";"5.87";"0.81";"64.91";"51.5";"18.19";"15.51";"16.84";"4.12";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.503";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"8188.38";"";"2674";"1.12";"1.08";"0.06";"27.3";"0.87";"0.0";"1382.92";"1.07";"5.92";"0.81";"54.02";"51.61";"13.47";"12.02";"12.77";"11.51";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.2.515";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"10360.68";"";"2847";"1.15";"1.32";"0.07";"34.54";"0.88";"0.0";"1291.71";"1.09";"8.02";"0.96";"54.13";"51.33";"12.45";"11.3";"11.9";"11.6";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.342";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"8793.44";"";"1567";"1.21";"1.49";"0.11";"29.31";"0.79";"0.0";"914.37";"0.93";"9.62";"1.22";"66.61";"51.25";"16.47";"13.2";"14.77";"4.5";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.364";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"5460.34";"";"865";"1.25";"1.26";"0.12";"18.2";"0.82";"0.0";"734.35";"1.07";"7.44";"1.06";"60.21";"51.32";"18.4";"15.82";"17.15";"3.4";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.403";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"9053.81";"";"1560";"1.22";"1.53";"0.11";"30.18";"0.8";"0.0";"892.94";"0.94";"10.14";"1.27";"66.67";"51.28";"16.31";"13.05";"14.63";"4.41";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.454";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"3518.94";"";"702";"1.18";"0.83";"0.1";"11.73";"0.86";"0.0";"1120.46";"0.83";"3.14";"0.48";"72.17";"50.6";"23.68";"17.14";"20.1";"2.48";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.490";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"6276.27";"";"1978";"1.15";"1.13";"0.06";"20.92";"0.85";"0.0";"1179.16";"1.42";"5.32";"0.68";"41.3";"51.12";"11.42";"11.72";"11.54";"7.94";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.3.555";"PASSED";"0.78";"NDXm_TICK_UTCPlus02";"M15";"6766.99";"";"1444";"1.16";"1.06";"0.09";"22.56";"0.75";"0.0";"1548.99";"0.71";"4.37";"0.8";"82.61";"50.71";"15.33";"10.33";"12.41";"0.8";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.316";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"9317.74";"";"1187";"1.26";"1.42";"0.15";"31.06";"0.82";"0.0";"1666.64";"0.71";"5.59";"0.73";"91.66";"51.9";"16.39";"10.97";"13.23";"3.78";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.355";"PASSED";"0.91";"NDXm_TICK_UTCPlus02";"M15";"9793.68";"";"1024";"1.34";"1.78";"0.18";"32.65";"0.89";"0.0";"696.09";"0.83";"14.07";"1.81";"83.62";"51.8";"26.03";"18.05";"21.67";"4.79";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.356";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"7857.29";"";"1911";"1.2";"1.44";"0.08";"26.19";"0.88";"0.0";"1274.96";"1.5";"6.16";"0.74";"41.04";"51.45";"14.08";"14.14";"14.1";"10.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.379";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"3684.04";"";"698";"1.18";"0.83";"0.1";"12.28";"0.87";"0.0";"1037.59";"0.75";"3.55";"0.52";"79.82";"50.58";"26.92";"18.31";"22.0";"2.69";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.437";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"7216.52";"";"1344";"1.2";"1.26";"0.1";"24.06";"0.83";"0.0";"977.66";"0.86";"7.38";"0.98";"70.9";"51.25";"19.36";"14.49";"16.74";"4.71";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.483";"PASSED";"0.7";"NDXm_TICK_UTCPlus02";"M15";"4329.73";"";"1136";"1.14";"0.85";"0.08";"14.43";"0.73";"0.0";"1667.32";"0.91";"2.6";"0.62";"63.85";"50.78";"20.48";"17.03";"18.67";"4.54";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.489";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"7339.59";"";"1152";"1.25";"1.4";"0.12";"24.47";"0.88";"0.0";"909.52";"0.99";"8.07";"1.13";"64.86";"51.52";"18.06";"15.43";"16.74";"4.03";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.515";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"5493.36";"";"853";"1.24";"1.2";"0.13";"18.31";"0.79";"0.0";"794.09";"0.92";"6.92";"1.0";"69.24";"51.41";"18.4";"15.04";"16.65";"3.45";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.528";"PASSED";"0.79";"NDXm_TICK_UTCPlus02";"M15";"7061.17";"";"2235";"1.13";"1.05";"0.06";"23.54";"0.85";"0.0";"1518.67";"1.11";"4.65";"0.69";"52.35";"51.66";"27.09";"22.82";"25.07";"17.06";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.4.550";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"8061.23";"";"865";"1.3";"1.35";"0.18";"26.87";"0.81";"0.0";"1037.07";"0.66";"7.77";"0.97";"103.17";"52.35";"23.38";"14.57";"18.06";"3.45";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.416";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"8197.7";"";"996";"1.29";"1.53";"0.16";"27.33";"0.9";"0.0";"1059.96";"0.84";"7.73";"1.13";"79.54";"51.5";"14.82";"9.68";"12.02";"2.14";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.430";"PASSED";"0.83";"NDXm_TICK_UTCPlus02";"M15";"6364.88";"";"941";"1.21";"1.11";"0.13";"21.22";"0.85";"0.0";"998.4";"0.63";"6.38";"0.85";"99.36";"51.65";"30.44";"16.68";"22.0";"4.96";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.441";"PASSED";"0.82";"NDXm_TICK_UTCPlus02";"M15";"7619.8";"";"1901";"1.19";"1.4";"0.08";"25.4";"0.87";"0.0";"1317.44";"1.5";"5.78";"0.7";"41.03";"51.45";"14.09";"14.08";"14.08";"10.08";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.449";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"6971.55";"";"2089";"1.12";"0.97";"0.07";"23.24";"0.85";"0.0";"1277.65";"0.78";"5.46";"0.71";"72.8";"50.91";"20.67";"13.98";"16.92";"6.72";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.452";"PASSED";"0.89";"NDXm_TICK_UTCPlus02";"M15";"8868.44";"";"1078";"1.29";"1.56";"0.16";"29.56";"0.86";"0.0";"848.28";"0.8";"10.45";"1.43";"83.63";"51.85";"26.27";"17.77";"21.54";"4.54";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.453";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"4474.59";"";"605";"1.27";"1.1";"0.15";"14.92";"0.83";"0.0";"1066.03";"0.83";"4.2";"0.95";"76.94";"50.56";"22.4";"17.27";"19.6";"0.63";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.478";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"7831.45";"";"1944";"1.17";"1.2";"0.08";"26.11";"0.8";"0.0";"1096.57";"1.11";"7.14";"0.97";"53.9";"51.36";"12.77";"11.55";"12.19";"8.28";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.493";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"11562.18";"";"4017";"1.09";"1.04";"0.06";"38.54";"0.85";"0.0";"1632.79";"0.64";"7.08";"0.79";"87.18";"51.15";"19.11";"11.56";"14.51";"12.23";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.5.512";"PASSED";"0.73";"NDXm_TICK_UTCPlus02";"M15";"3564.02";"";"877";"1.18";"0.97";"0.08";"11.88";"0.73";"0.0";"1142.25";"1.28";"3.12";"0.7";"46.53";"50.21";"15.03";"13.96";"14.56";"0.34";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.312";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"11131.36";"";"3876";"1.1";"1.14";"0.06";"37.11";"0.91";"0.0";"1619.13";"0.85";"6.87";"0.84";"66.14";"51.19";"20.81";"16.18";"18.31";"15.63";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.319";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"14427.36";"";"3144";"1.15";"1.45";"0.09";"48.09";"0.92";"0.0";"1465.04";"0.7";"9.85";"1.22";"84.63";"51.47";"31.68";"21.94";"25.96";"20.08";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.326";"PASSED";"0.75";"NDXm_TICK_UTCPlus02";"M15";"3696.16";"";"596";"1.24";"0.99";"0.12";"12.32";"0.85";"0.0";"1026.3";"0.92";"3.6";"0.79";"67.65";"50.49";"23.13";"19.32";"21.15";"0.63";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.327";"PASSED";"0.77";"NDXm_TICK_UTCPlus02";"M15";"6848.21";"";"2085";"1.12";"0.94";"0.06";"22.83";"0.86";"0.0";"1689.02";"0.89";"4.05";"0.72";"65.7";"51.97";"23.37";"19.24";"21.18";"13.15";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.354";"PASSED";"0.65";"NDXm_TICK_UTCPlus02";"M15";"5150.99";"";"1081";"1.15";"0.84";"0.09";"17.17";"0.67";"0.0";"2579.6";"0.63";"2.0";"0.5";"94.82";"51.79";"32.7";"20.63";"25.29";"4.29";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.369";"PASSED";"0.88";"NDXm_TICK_UTCPlus02";"M15";"10688.25";"";"1577";"1.22";"1.37";"0.13";"35.63";"0.86";"0.0";"1103.42";"0.7";"9.69";"1.13";"91.64";"52.57";"27.03";"18.7";"22.13";"10.55";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.436";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"6129.04";"";"870";"1.27";"1.35";"0.14";"20.43";"0.83";"0.0";"809.42";"0.98";"7.57";"1.12";"66.52";"51.35";"18.11";"14.19";"16.13";"3.32";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.474";"PASSED";"0.86";"NDXm_TICK_UTCPlus02";"M15";"8575.51";"";"1852";"1.19";"1.33";"0.09";"28.59";"0.82";"0.0";"1032.11";"1.14";"8.31";"1.03";"53.88";"51.56";"12.36";"10.84";"11.65";"7.77";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.6.497";"PASSED";"0.9";"NDXm_TICK_UTCPlus02";"M15";"16662.14";"";"4451";"1.14";"1.6";"0.07";"55.54";"0.89";"0.0";"1380.81";"0.92";"12.07";"1.14";"63.14";"51.06";"15.08";"11.97";"13.46";"12.69";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.7.346";"PASSED";"0.81";"NDXm_TICK_UTCPlus02";"M15";"7272.42";"";"2869";"1.11";"1.03";"0.05";"24.24";"0.83";"0.0";"1389.5";"1.28";"5.23";"0.67";"44.88";"51.46";"15.69";"15.28";"15.51";"13.82";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.7.455";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"9085.0";"";"2355";"1.13";"1.13";"0.07";"30.28";"0.89";"0.0";"1248.73";"0.8";"7.28";"0.99";"73.69";"52.14";"27.66";"19.92";"23.36";"15.92";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.7.456";"PASSED";"0.85";"NDXm_TICK_UTCPlus02";"M15";"7988.65";"";"1990";"1.17";"1.22";"0.08";"26.63";"0.86";"0.0";"1093.64";"1.12";"7.3";"1.01";"53.71";"51.5";"14.83";"13.04";"13.99";"8.78";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.7.483";"PASSED";"0.84";"NDXm_TICK_UTCPlus02";"M15";"7789.3";"";"1438";"1.18";"1.17";"0.11";"25.96";"0.91";"0.0";"1188.84";"0.72";"6.55";"0.82";"84.0";"51.49";"15.8";"10.52";"12.74";"4.2";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.7.502";"PASSED";"0.74";"NDXm_TICK_UTCPlus02";"M15";"7778.09";"";"2122";"1.14";"1.1";"0.07";"25.93";"0.82";"0.0";"2337.85";"0.95";"3.33";"0.88";"62.17";"52.04";"26.7";"22.69";"24.65";"15.29";"0.0";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
