"Strategy Name";"Filters result";"Fitness (IS)";"Symbol (IS)";"TimeFrame (IS)";"Net profit (IS)";"Mini equity chart (IS)";"# of trades (IS)";"Profit factor (IS)";"Sharpe Ratio (IS)";"R Expectancy (IS)";"Annual % Return (IS)";"Stability (IS)";"Symmetry (IS)";"Drawdown (IS)";"Win/Loss ratio (IS)";"Ret/DD Ratio (IS)";"CAGR/Max DD % (IS)";"Avg. Win (IS)";"Avg. Loss (IS)";"Avg. Bars Win (IS)";"Avg. Bars Loss (IS)";"Avg. Bars in Trade (IS)";"Exposure (IS)";"Fitness (OOS)";"Net profit (OOS)";"Mini equity chart (OOS)";"# of trades (OOS)";"Profit factor (OOS)";"Sharpe Ratio (OOS)";"R Expectancy (OOS)";"Annual % Return (OOS)";"Stability (OOS)";"Symmetry (OOS)";"Drawdown (OOS)";"Win/Loss ratio (OOS)";"Ret/DD Ratio (OOS)";"CAGR/Max DD % (OOS)";"Avg. Win (OOS)";"Avg. Loss (OOS)";"Avg. Bars Win (OOS)";"Avg. Bars Loss (OOS)";"Avg. Bars in Trade (OOS)";"Exposure (OOS)"
"Strategy 1.1.393";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"888.99";"";"424";"1.31";"1.25";"0.15";"22.22";"0.85";"0.0";"144.61";"1.12";"6.15";"1.44";"16.71";"14.27";"10.54";"9.91";"10.24";"1.44";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.304";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"724.93";"";"452";"1.25";"1.08";"0.11";"18.12";"0.84";"0.0";"167.09";"1.27";"4.34";"0.99";"14.23";"14.44";"12.09";"9.8";"11.08";"0.78";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.315";"";"0.84";"NDXm_TICK_UTCPlus02";"M15";"1029.78";"";"618";"1.28";"1.32";"0.11";"25.74";"0.83";"0.0";"158.36";"1.5";"6.5";"2.4";"12.64";"14.81";"11.16";"10.38";"10.85";"1.0";"0.84";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.375";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"586.65";"";"420";"1.16";"0.64";"0.09";"14.67";"0.81";"0.0";"242.16";"0.67";"2.42";"0.87";"25.74";"14.99";"25.76";"20.65";"22.7";"2.0";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.428";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"1170.21";"";"798";"1.22";"1.19";"0.1";"29.25";"0.83";"0.0";"152.24";"1.22";"7.69";"1.61";"14.87";"14.92";"12.26";"14.82";"13.41";"2.22";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.396";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1038.14";"";"606";"1.22";"1.07";"0.11";"25.96";"0.77";"0.0";"267.86";"0.94";"3.88";"1.65";"19.51";"14.95";"24.01";"20.32";"22.11";"1.94";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.441";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1085.78";"";"607";"1.23";"1.1";"0.12";"27.15";"0.88";"0.0";"223.38";"0.96";"4.86";"1.32";"19.35";"15.03";"24.27";"19.81";"21.99";"1.83";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.369";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"899.99";"";"1033";"1.12";"0.77";"0.06";"22.5";"0.82";"0.0";"378.16";"0.99";"2.38";"0.97";"16.82";"14.86";"15.21";"13.77";"14.48";"3.06";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.305";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1321.67";"";"1333";"1.13";"0.95";"0.07";"33.04";"0.85";"0.0";"352.15";"0.84";"3.75";"1.41";"19.25";"14.28";"10.79";"8.29";"9.43";"1.72";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.352";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"1251.98";"";"1183";"1.12";"0.8";"0.07";"31.3";"0.78";"0.0";"418.72";"0.7";"2.99";"0.86";"23.76";"14.88";"21.26";"14.29";"17.16";"4.39";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.430";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1534.02";"";"1655";"1.11";"0.9";"0.06";"38.35";"0.84";"0.0";"316.3";"0.75";"4.85";"1.0";"22.02";"14.92";"25.95";"17.26";"20.99";"10.11";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.453";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"2420.65";"";"2272";"1.12";"1.18";"0.07";"60.51";"0.78";"0.0";"626.99";"0.7";"3.86";"1.11";"23.3";"14.6";"17.83";"11.41";"14.07";"7.61";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.494";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"652.17";"";"488";"1.21";"0.92";"0.09";"16.3";"0.71";"0.0";"163.37";"1.33";"3.99";"1.23";"13.4";"14.77";"16.57";"16.67";"16.61";"0.22";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.482";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"2132.54";"";"1539";"1.16";"1.3";"0.09";"53.31";"0.75";"0.0";"390.73";"0.75";"5.46";"2.33";"22.93";"14.71";"17.2";"12.2";"14.34";"4.11";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.364";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"1848.2";"";"1640";"1.15";"1.23";"0.08";"46.2";"0.87";"0.0";"243.32";"0.97";"7.6";"1.92";"17.76";"14.95";"24.3";"20.84";"22.54";"10.78";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.340";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1455.27";"";"1257";"1.15";"1.09";"0.08";"36.38";"0.8";"0.0";"301.43";"0.96";"4.83";"1.2";"18.34";"15.35";"31.63";"23.5";"27.48";"14.28";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.422";"";"0.84";"NDXm_TICK_UTCPlus02";"M15";"1361.25";"";"1800";"1.11";"0.99";"0.05";"34.03";"0.86";"0.0";"209.71";"1.15";"6.49";"1.35";"14.35";"14.88";"19.96";"18.25";"19.17";"6.5";"0.84";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.492";"";"0.69";"NDXm_TICK_UTCPlus02";"M15";"826.1";"";"925";"1.12";"0.75";"0.06";"20.65";"0.67";"0.0";"329.71";"0.93";"2.51";"0.84";"17.31";"14.4";"15.69";"13.39";"14.5";"1.89";"0.69";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.484";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1932.5";"";"1521";"1.15";"1.14";"0.09";"48.31";"0.85";"0.0";"404.35";"0.65";"4.78";"1.21";"24.68";"13.94";"15.74";"10.12";"12.33";"5.22";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.412";"";"0.74";"NDXm_TICK_UTCPlus02";"M15";"1648.87";"";"2088";"1.11";"0.99";"0.05";"41.22";"0.72";"0.0";"474.32";"1.02";"3.48";"0.93";"16.48";"15.14";"24.45";"20.01";"22.25";"17.0";"0.74";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.485";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1401.13";"";"1342";"1.14";"1.05";"0.07";"35.03";"0.82";"0.0";"395.91";"1.0";"3.54";"0.79";"17.15";"15.07";"26.58";"22.58";"24.58";"7.89";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.386";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"2265.15";"";"3014";"1.11";"1.17";"0.05";"56.63";"0.87";"0.0";"304.76";"1.11";"7.43";"1.44";"14.92";"14.92";"15.83";"14.98";"15.43";"11.83";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.424";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"1511.92";"";"1330";"1.16";"1.21";"0.08";"37.8";"0.74";"0.0";"302.72";"1.05";"4.99";"2.22";"16.54";"14.98";"44.73";"39.36";"42.11";"13.44";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.500";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1178.9";"";"630";"1.21";"0.99";"0.12";"29.47";"0.83";"0.0";"317.1";"0.68";"3.72";"1.29";"26.76";"15.05";"31.43";"21.25";"25.37";"4.94";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.509";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"606.67";"";"739";"1.14";"0.79";"0.06";"15.16";"0.74";"0.0";"166.29";"1.38";"3.65";"1.13";"11.4";"13.82";"7.72";"7.49";"7.62";"0.0";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.462";"";"0.85";"NDXm_TICK_UTCPlus02";"M15";"3292.07";"";"2926";"1.14";"1.45";"0.08";"82.3";"0.86";"0.0";"437.43";"0.81";"7.53";"1.66";"20.84";"14.86";"21.29";"15.55";"18.12";"15.83";"0.85";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.411";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"2060.62";"";"3057";"1.11";"1.19";"0.04";"51.51";"0.87";"0.0";"342.22";"1.41";"6.02";"1.1";"11.83";"15.0";"17.66";"18.77";"18.13";"15.56";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.499";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1731.39";"";"1929";"1.15";"1.33";"0.06";"43.28";"0.71";"0.0";"287.71";"1.43";"6.02";"2.61";"11.69";"14.56";"10.23";"10.15";"10.2";"5.39";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.516";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"916.66";"";"422";"1.26";"1.0";"0.15";"22.92";"0.8";"0.0";"224.85";"0.77";"4.08";"0.9";"24.49";"14.91";"31.9";"21.28";"25.88";"3.67";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.515";"";"0.67";"NDXm_TICK_UTCPlus02";"M15";"873.56";"";"901";"1.14";"0.86";"0.06";"21.84";"0.75";"0.0";"381.87";"1.13";"2.29";"0.87";"15.26";"15.1";"12.18";"10.98";"11.61";"3.72";"0.67";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.521";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"1226.08";"";"1462";"1.11";"0.83";"0.06";"30.65";"0.77";"0.0";"402.82";"0.89";"3.04";"0.76";"18.7";"15.03";"26.64";"21.82";"24.09";"11.78";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.559";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"801.19";"";"804";"1.13";"0.72";"0.07";"20.03";"0.73";"0.0";"208.77";"0.86";"3.84";"0.93";"19.24";"14.71";"22.15";"18.55";"20.21";"2.33";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 1.1.538";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"2079.98";"";"1351";"1.17";"1.21";"0.1";"52.0";"0.74";"0.0";"403.83";"0.69";"5.15";"2.15";"26.02";"15.32";"30.22";"16.67";"22.2";"12.33";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.303";"";"0.7";"NDXm_TICK_UTCPlus02";"M15";"643.81";"";"817";"1.11";"0.65";"0.05";"16.1";"0.69";"0.0";"246.91";"1.09";"2.61";"0.83";"15.38";"15.11";"17.39";"13.45";"15.51";"2.5";"0.7";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.318";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1039.97";"";"536";"1.25";"1.12";"0.13";"26.0";"0.79";"0.0";"263.42";"0.9";"3.95";"1.09";"20.69";"14.94";"33.47";"21.28";"27.05";"5.28";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.323";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"881.88";"";"751";"1.16";"0.86";"0.08";"22.05";"0.82";"0.0";"216.04";"0.97";"4.08";"1.37";"17.59";"14.76";"17.56";"14.6";"16.06";"1.72";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.340";"";"0.8";"NDXm_TICK_UTCPlus02";"M15";"731.93";"";"668";"1.17";"0.89";"0.07";"18.3";"0.85";"0.0";"141.53";"1.37";"5.17";"1.38";"13.09";"15.32";"22.08";"21.4";"21.79";"2.94";"0.8";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.372";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"747.34";"";"555";"1.16";"0.73";"0.09";"18.68";"0.72";"0.0";"243.37";"0.76";"3.07";"0.94";"22.83";"15.02";"25.71";"19.84";"22.38";"3.33";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.335";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1360.32";"";"1191";"1.15";"1.03";"0.08";"34.0";"0.64";"0.0";"296.96";"0.9";"4.58";"1.47";"18.84";"14.83";"23.38";"17.06";"20.05";"5.94";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.401";"";"0.71";"NDXm_TICK_UTCPlus02";"M15";"460.95";"";"399";"1.16";"0.65";"0.08";"11.52";"0.8";"0.0";"164.58";"0.96";"2.8";"0.67";"17.11";"14.09";"8.69";"10.22";"9.47";"0.89";"0.71";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.300";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1234.23";"";"1405";"1.12";"0.93";"0.06";"30.86";"0.77";"0.0";"281.24";"1.08";"4.39";"0.93";"15.49";"14.97";"27.43";"26.7";"27.08";"6.0";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.350";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"1266.2";"";"841";"1.2";"1.16";"0.1";"31.65";"0.85";"0.0";"197.33";"1.02";"6.42";"1.79";"17.87";"15.21";"33.25";"30.91";"32.09";"5.06";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.365";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1026.19";"";"775";"1.16";"0.89";"0.09";"25.66";"0.79";"0.0";"234.67";"0.76";"4.37";"0.89";"22.82";"14.95";"33.24";"26.54";"29.43";"3.94";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.402";"";"0.83";"NDXm_TICK_UTCPlus02";"M15";"961.94";"";"552";"1.23";"1.03";"0.12";"24.05";"0.87";"0.0";"148.94";"0.94";"6.46";"1.76";"19.36";"14.88";"13.07";"11.26";"12.14";"1.83";"0.83";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.396";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"824.78";"";"574";"1.2";"0.95";"0.1";"20.62";"0.83";"0.0";"177.35";"0.97";"4.65";"0.95";"17.8";"14.48";"17.43";"15.99";"16.7";"0.11";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.373";"";"0.86";"NDXm_TICK_UTCPlus02";"M15";"2123.45";"";"1441";"1.17";"1.33";"0.1";"53.09";"0.9";"0.0";"269.63";"0.72";"7.88";"1.58";"23.96";"14.71";"23.64";"14.59";"18.38";"5.11";"0.86";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.376";"";"0.68";"NDXm_TICK_UTCPlus02";"M15";"1552.27";"";"1352";"1.13";"0.97";"0.08";"38.8";"0.61";"0.0";"669.95";"0.65";"2.32";"1.13";"25.88";"15.0";"28.87";"17.37";"21.92";"8.83";"0.68";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.408";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1097.88";"";"895";"1.16";"1.02";"0.08";"27.45";"0.62";"0.0";"306.89";"0.96";"3.58";"1.57";"17.83";"14.76";"29.11";"22.79";"25.89";"4.56";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.431";"";"0.81";"NDXm_TICK_UTCPlus02";"M15";"1026.84";"";"824";"1.17";"1.01";"0.09";"25.67";"0.9";"0.0";"188.04";"1.0";"5.46";"1.3";"17.08";"14.59";"14.25";"10.85";"12.55";"1.33";"0.81";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.430";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"979.84";"";"751";"1.17";"0.96";"0.09";"24.49";"0.89";"0.0";"215.78";"0.97";"4.54";"1.29";"17.91";"14.82";"18.04";"15.16";"16.58";"1.56";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.439";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"834.05";"";"513";"1.21";"0.93";"0.11";"20.85";"0.82";"0.0";"224.36";"0.92";"3.72";"0.94";"19.75";"15.08";"24.06";"19.34";"21.6";"2.89";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.410";"";"0.74";"NDXm_TICK_UTCPlus02";"M15";"1230.66";"";"1496";"1.12";"0.94";"0.06";"30.77";"0.76";"0.0";"370.25";"1.15";"3.32";"0.87";"14.55";"14.91";"18.14";"16.17";"17.22";"6.56";"0.74";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.413";"";"0.79";"NDXm_TICK_UTCPlus02";"M15";"1881.65";"";"2090";"1.15";"1.36";"0.06";"47.05";"0.89";"0.0";"411.95";"1.48";"4.57";"1.8";"11.43";"14.71";"10.75";"11.92";"11.22";"6.56";"0.79";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.432";"";"0.77";"NDXm_TICK_UTCPlus02";"M15";"1303.15";"";"1045";"1.16";"1.03";"0.08";"32.58";"0.73";"0.0";"316.61";"0.91";"4.12";"1.68";"18.89";"14.82";"20.13";"15.29";"17.6";"4.22";"0.77";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.426";"";"0.78";"NDXm_TICK_UTCPlus02";"M15";"1422.26";"";"1270";"1.14";"0.98";"0.08";"35.56";"0.77";"0.0";"328.95";"0.78";"4.32";"0.89";"21.28";"14.68";"18.6";"12.44";"15.15";"4.5";"0.78";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.404";"";"0.72";"NDXm_TICK_UTCPlus02";"M15";"1977.67";"";"2149";"1.12";"1.17";"0.06";"49.44";"0.83";"0.0";"676.46";"1.04";"2.92";"0.92";"16.28";"15.1";"17.43";"14.37";"15.93";"13.33";"0.72";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.406";"";"0.76";"NDXm_TICK_UTCPlus02";"M15";"1520.45";"";"1501";"1.11";"0.9";"0.07";"38.02";"0.8";"0.0";"397.61";"0.65";"3.82";"0.82";"25.92";"15.12";"32.26";"20.72";"25.26";"8.11";"0.76";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
"Strategy 3.1.446";"";"0.75";"NDXm_TICK_UTCPlus02";"M15";"1056.45";"";"732";"1.19";"1.01";"0.1";"26.41";"0.75";"0.0";"296.86";"0.98";"3.56";"1.28";"18.05";"14.8";"30.17";"25.78";"27.95";"1.28";"0.75";"0.0";"";"0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0"
